"","ES_ID","Paper_ID","Study_ID","Cohort_ID","Cohort_ID_Control","Shared_Control_Code","Title","Journal","Year","Rodent_Type","Rodent_Strain","Exposure_Type","F0_Parent_Exposed","Treatment_Diet_Code","Treatment_Diet_Notes","Treatment_Diet_Prot_pww","Treatment_Diet_Carb_pww","Treatment_Diet_Fat_pww","Treatment_Diet_Energy_kcal_g","Treatment_Diet_Prot_pE","Treatment_Diet_Carb_pE","Treatment_Diet_Fat_pE","Treatment_Diet_PC_ratio","Treatment_Diet_PNP_ratio","Treatment_Start_F0","Treatment_End_F0","Treatment_Duration_F0","Treatment_Duration_F0_Notes","Offspring_Generation","Offspring_Sex","Lineage_HFD","Age_at_Measurement_Days","Diet_at_Measurement","Trait","Trait_Info","Unit_of_Measurement","Mean_Control","SD_Control","SEM_Control","Sample_Size_n_Control","Estimated_or_Exact_Sample_Control","Mean_Treatment","SD_Treatment","SEM_Treatment","Sample_Size_n_Treatment","Estimated_or_Exact_Sample_Treatment","Data_Source","Group_Label_Paper","Notes","lnRR","VlnRR","lnCVR","VlnCVR"
"104","ES_104","Dunn2011","Dunn_Bale","Dunn2011fmmm","Dunn2011fmmm_1",1,"Maternal High-Fat Diet Effects on Third-Generation Female Body Size via the Paternal Lineage","Endocrinology",2011,"Mouse","C57BL/6","One-off","Female","D12451","ResearchDiets D12451; manufacturer; high-fat diet (45%) close to D12451",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-42,49,91,"6 weeks before mating, gestation, lactation","F3","Male","f-m-m-m",140,"Standard","Insulin_TT","ITT","%",115.429906542056,21.7546426596007,9.72897196261682,5,"Estimate",96.9532710280374,12.0998444763774,5.41121495327103,5,"Estimate","Fig 4","Male chow (Control) 3hf(paternal)male (treatment)","Very hard to extract data from figures, need to double check; %glucose ?",-0.174434355526668,0.0102189534156105,-0.4122002355153,0.26021895341561
"105","ES_105","Fullston2012","Fullston_Lane","Fullston2012mff","Fullston2012mff_4",4,"Diet-induced paternal obesity in the absence of diabetes diminishes the reproductive health of two subsequent generations of mice","Human Reproduction",2012,"Mouse","C57BL/6","One-off","Male","SF00-219","SF00-219; Specialty Feeds; manufacturer; high-fat diet (22%) from 10w before mating",19.5,54.6,21,4.64,17,43,40,0.395348837209302,0.204819277108434,-70,0,70,"10 weeks before mating","F2","Female","m-f-f",119,"Standard","Body_Weight","None","g",27.9,1.979898987,0.7,8,"Exact",29,3.14,1.11,8,"Exact","Table IV","F2 femalesF0CD (Control) F2 femalesF0HFD (Treatment)",NA,0.0386691411591541,0.0020949461040683,0.422507832022625,0.144952088961211
"106","ES_106","Fullston2012","Fullston_Lane","Fullston2012mfm","Fullston2012mfm_3",3,"Diet-induced paternal obesity in the absence of diabetes diminishes the reproductive health of two subsequent generations of mice","Human Reproduction",2012,"Mouse","C57BL/6","One-off","Male","SF00-219","SF00-219; Specialty Feeds; manufacturer; high-fat diet (22%) from 10w before mating",19.5,54.6,21,4.64,17,43,40,0.395348837209302,0.204819277108434,-70,0,70,"10 weeks before mating","F2","Male","m-f-m",119,"Standard","Body_Weight","None","g",32.8,2.347594514,0.83,8,"Exact",36.2,1.98,0.7,8,"Exact","Table IV","F2 malesF0CD (Control) F2malesF0HFD (Treatment)",NA,0.0986306034416274,0.00101429521844423,-0.268924951579835,0.143871438075587
"107","ES_107","Fullston2012","Fullston_Lane","Fullston2012mmf","Fullston2012mmf_2",2,"Diet-induced paternal obesity in the absence of diabetes diminishes the reproductive health of two subsequent generations of mice","Human Reproduction",2012,"Mouse","C57BL/6","One-off","Male","SF00-219","SF00-219; Specialty Feeds; manufacturer; high-fat diet (22%) from 10w before mating",19.5,54.6,21,4.64,17,43,40,0.395348837209302,0.204819277108434,-70,0,70,"10 weeks before mating","F2","Female","m-m-f",119,"Standard","Body_Weight","None","g",29.8,2.743574311,0.97,8,"Exact",29.4,1.75,0.62,8,"Exact","Table III","F2 femalesF0CD (Control) F2 femalesF0HFD (Treatment)",NA,-0.0135137191667229,0.0015024098332756,-0.436132056251677,0.144359552690418
"108","ES_108","Fullston2012","Fullston_Lane","Fullston2012mmm","Fullston2012mmm_1",1,"Diet-induced paternal obesity in the absence of diabetes diminishes the reproductive health of two subsequent generations of mice","Human Reproduction",2012,"Mouse","C57BL/6","One-off","Male","SF00-219","SF00-219; Specialty Feeds; manufacturer; high-fat diet (22%) from 10w before mating",19.5,54.6,21,4.64,17,43,40,0.395348837209302,0.204819277108434,-70,0,70,"10 weeks before mating","F2","Male","m-m-m",119,"Standard","Body_Weight","None","g",33.2,1.499066376,0.53,8,"Exact",33.8,5.2,1.84,8,"Exact","Table III","F2 malesF0CD (Control) F2malesF0HFD (Treatment)",NA,0.01791092656653,0.00321342456154206,1.22590520069394,0.146070567418685
"109","ES_109","Giraudo2010","Giraudo_Baile","Giraudo2010F2","Giraudo2010F2_1",1,"Maternal high fat feeding and gestational dietary restriction: effects on offspring body weight, food intake and hypothalamic gene expression over three generations in mice","Pharmacology, Biochemistry and Behavior",2010,"Mouse","C57BL/6","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; high-fat diet (45%) from mating through lactation",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,0,42,42,"gestation, lactation, continuous","F2","Both","f-f-fm",21,"HFD","Body_Weight","None","g",13.082353,0.97809931,0.1882353,27,"Estimate",9.95,1.47181588,0.21,50,"Estimate","Figure 4","Chow Gen 2 (Control), HF Gen 2 (Treatment)","Sent a message via ResearchGate and email to Giarudo about sample sizes per generation and group, response: We started with 14 female mice in each group and collected many pups <U+F04A>, female and males. In table 2 of the manuscript is a breakdown to the “N”  numbers use by generation. The initial group  in each generation were always 14 breed females in chow and 14 in HF and 14 restricted.

Best regards

Dr. Giraudo",-0.273691671646113,0.0006446422252371,0.673305985144875,0.0300794930886594
"110","ES_110","Giraudo2010","Giraudo_Baile","Giraudo2010F2","Giraudo2010F2_1",1,"Maternal high fat feeding and gestational dietary restriction: effects on offspring body weight, food intake and hypothalamic gene expression over three generations in mice","Pharmacology, Biochemistry and Behavior",2010,"Mouse","C57BL/6","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; high-fat diet (45%) from mating through lactation",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,0,42,42,"gestation, lactation, continuous","F2","Both","f-f-fm",77,"HFD","Body_Weight","None","g",23.417085,3.133358373,0.6030151,27,"Estimate",23.32,4.263960664,0.6,50,"Estimate","Figure 4","Chow Gen 2 (Control), HF Gen 2 (Treatment)",NA,-0.00415452267256396,0.00133176850481803,0.30322090479583,0.0307666193682403
"111","ES_111","Giraudo2010","Giraudo_Baile","Giraudo2010F3","Giraudo2010F3_2",2,"Maternal high fat feeding and gestational dietary restriction: effects on offspring body weight, food intake and hypothalamic gene expression over three generations in mice","Pharmacology, Biochemistry and Behavior",2010,"Mouse","C57BL/6","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; high-fat diet (45%) from mating through lactation",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,0,42,42,"gestation, lactation, continuous","F3","Both","f-f-f-fm",21,"HFD","Body_Weight","None","g",12.047059,2.074861842,0.4235294,24,"Estimate",11.44,1.717118527,0.24,50,"Estimate","Figure 4","Chow Gen 3 (Control), HF Gen 3 (Treatment)",NA,-0.0517045778059223,0.0016865486402557,-0.149077429310522,0.0336297607076914
"112","ES_112","Giraudo2010","Giraudo_Baile","Giraudo2010F3","Giraudo2010F3_2",2,"Maternal high fat feeding and gestational dietary restriction: effects on offspring body weight, food intake and hypothalamic gene expression over three generations in mice","Pharmacology, Biochemistry and Behavior",2010,"Mouse","C57BL/6","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; high-fat diet (45%) from mating through lactation",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,0,42,42,"gestation, lactation, continuous","F3","Both","f-f-f-fm",77,"HFD","Body_Weight","None","g",22.41206,1.477079057,0.3015075,24,"Estimate",24.62,3.553300671,0.5,50,"Estimate","Figure 4","Chow Gen 3 (Control), HF Gen 3 (Treatment)",NA,0.0939599139196051,0.000597579483940065,0.772315447773228,0.0325407915513757
"113","ES_113","Gniuli2008","Gniuli_Vettor","Gniuli2008M","Gniuli2008M_1",1,"Effects of high-fat diet exposure during fetal life on type 2 diabetes development in the progeny","Journal of Lipid Research",2008,"Mouse","Swiss","Multigenerational","Female","HF_AlliedFeeds","HF diet, Allied Feeds; Gniuli et al. 2008; high-fat diet (66%E), Allied Feeds",26,26,34,4.057,20,20,60,1,0.25,-60,42,102,"60 dys before mating, gestation, lactation","F2","Both","f-f-fm",60,"Standard","Body_Weight","None","g",28.3,25.93067681,8.2,10,"Estimate",22.1,13.91,4.4,10,"Estimate","Table 1","CF2C(Control), HFF2HF(Treatment)","Sent an email to Gniuli about sample sizes, reply was: minimum of 5-15 animals",-0.247284196125485,0.123572515217534,-0.375534498576019,0.234683626328645
"114","ES_114","Gniuli2008","Gniuli_Vettor","Gniuli2008M","Gniuli2008M_1",1,"Effects of high-fat diet exposure during fetal life on type 2 diabetes development in the progeny","Journal of Lipid Research",2008,"Mouse","Swiss","Multigenerational","Female","HF_AlliedFeeds","HF diet, Allied Feeds; Gniuli et al. 2008; high-fat diet (66%E), Allied Feeds",26,26,34,4.057,20,20,60,1,0.25,-60,42,102,"60 dys before mating, gestation, lactation","F2","Both","f-f-fm",60,"Standard","Insulin_TT","ITT","arbitrary",1264.957265,444.4444444,140.5456738,10,"Estimate",444.4444444,512.8205128,162.1680851,10,"Estimate","Fig 3","CF2C(Control), HFF2HF(Treatment)","Sample sizes were from emailing author; AUC figure and units was used as it had the error bars",-1.04596855531647,0.145480871896872,1.18906939901714,0.256591983007983
"115","ES_115","Gniuli2008","Gniuli_Vettor","Gniuli2008O","Gniuli2008O_1",1,"Effects of high-fat diet exposure during fetal life on type 2 diabetes development in the progeny","Journal of Lipid Research",2008,"Mouse","Swiss","One-off","Female","HF_AlliedFeeds","HF diet, Allied Feeds; Gniuli et al. 2008; high-fat diet (66%E), Allied Feeds",26,26,34,4.057,20,20,60,1,0.25,-60,21,81,"60 dys before mating, gestation","F2","Both","f-f-fm",60,"Standard","Body_Weight","None","g",28.3,25.93067681,8.2,10,"Estimate",23.2,16.13,5.1,10,"Estimate","Table 1","CF2C(Control), HFF2C(Treatment)",NA,-0.198709525976928,0.132295053226845,-0.27603628252281,0.243406164337956
"116","ES_116","Gniuli2008","Gniuli_Vettor","Gniuli2008O","Gniuli2008O_1",1,"Effects of high-fat diet exposure during fetal life on type 2 diabetes development in the progeny","Journal of Lipid Research",2008,"Mouse","Swiss","One-off","Female","HF_AlliedFeeds","HF diet, Allied Feeds; Gniuli et al. 2008; high-fat diet (66%E), Allied Feeds",26,26,34,4.057,20,20,60,1,0.25,-60,21,81,"60 dys before mating, gestation","F2","Both","f-f-fm",60,"Standard","Insulin_TT","ITT","arbitrary",1264.957265,444.4444444,140.5456738,10,"Estimate",820.5128205,205.1282051,64.86723405,10,"Estimate","Fig 3","CF2C(Control), HFF2C(Treatment)","Sample sizes were from emailing author; AUC figure and units was used as it had the error bars",-0.432864082345688,0.0185947772048156,-0.340325805925294,0.129705888315927
"117","ES_117","Graus-Nunes2015","Graus-Nunes_Souza-Mello","Graus-Nunes2015","Graus-Nunes2015_1",1,"Pregestational maternal obesity impairs endocrine pancreas in male F1 and F2 progeny","Nutrition",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; ""(F0-HFD) were fed a diet containing 32% of the energy from car- bohydrates, and 19% from protein, 49% from fat (200 g lard/kg food and 70 g soybean oil/kg food)""",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, gestation, lactation","F2","Male","f-f-m",90,"Standard","Body_Weight","None","g",24.65,0.894427191,0.4,5,"Exact",26.01,1.050951949,0.47,5,"Exact","Table 2","F2SC (Control) F2HF (Treatment)",NA,0.0537041789718612,0.000589845314979123,0.107563968219866,0.250589845314979
"118","ES_118","Graus-Nunes2015","Graus-Nunes_Souza-Mello","Graus-Nunes2015","Graus-Nunes2015_1",1,"Pregestational maternal obesity impairs endocrine pancreas in male F1 and F2 progeny","Nutrition",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; ""(F0-HFD) were fed a diet containing 32% of the energy from car- bohydrates, and 19% from protein, 49% from fat (200 g lard/kg food and 70 g soybean oil/kg food)""",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, gestation, lactation","F2","Male","f-f-m",90,"Standard","Glucose_TT","GTT","mg/dl",15825.8426966292,1221.04386187067,546.067415730337,5,"Exact",17548.3146067416,1522.53617344368,680.898876404495,5,"Exact","Fig 3","F2SC (Control) F2HF (Treatment)",NA,0.10331369391215,0.00269612801812611,0.117357668256674,0.252696128018126
"119","ES_119","Graus-Nunes2015","Graus-Nunes_Souza-Mello","Graus-Nunes2015","Graus-Nunes2015_1",1,"Pregestational maternal obesity impairs endocrine pancreas in male F1 and F2 progeny","Nutrition",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; ""(F0-HFD) were fed a diet containing 32% of the energy from car- bohydrates, and 19% from protein, 49% from fat (200 g lard/kg food and 70 g soybean oil/kg food)""",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, gestation, lactation","F2","Male","f-f-m",90,"Standard","Insulin_FI","FI","(mUI/L)",4.47,1.252198067,0.56,5,"Exact",6.71,0.290688837,0.13,5,"Exact","Table 2","F2SC (Control) F2HF (Treatment)",NA,0.406210542358113,0.0160703432363547,-1.8666128755703,0.266070343236355
"120","ES_120","Graus-Nunes2015","Graus-Nunes_Souza-Mello","Graus-Nunes2015","Graus-Nunes2015_1",1,"Pregestational maternal obesity impairs endocrine pancreas in male F1 and F2 progeny","Nutrition",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; ""(F0-HFD) were fed a diet containing 32% of the energy from car- bohydrates, and 19% from protein, 49% from fat (200 g lard/kg food and 70 g soybean oil/kg food)""",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, gestation, lactation","F2","Male","f-f-m",90,"Standard","Leptin","Plasma","ng/ml",0.647,0.0670820393249937,0.03,5,"Exact",0.83,0.0894427190999916,0.04,5,"Exact","Table 2","F2SC (Control) F2HF (Treatment)","Converted from pg/ml",0.249079406289743,0.00447252084890828,0.0386026661620384,0.254472520848908
"121","ES_121","Hanafi2015","Hanafi_Saad_Kamel","Hanafi2015fff","Hanafi2015fff_2",2,"Transgenerational effects of obesity and malnourishment on diabetes risk in F2 generation","Molecular and Cellular Biochemistry",2015,"Rat","Wistar","One-off","Female","OD_EG","Obesogenic Diet, Egypt; Hanafi et al. 2016; OD, Table1",30,35.1,26.5,5.4,24.1,28.1,47.8,0.857651245551601,0.317523056653491,-60,0,60,"2 months before mating","F2","Female","f-f-f",35,"Standard","Body_Weight","None","g",92.66044792,84.25826409,11.91591798,50,"Exact",99.89,104.11,14.72,50,"Exact","Fig 4","F2-CF1 (Control), F2-OF1F(Treatment)","Extracted again",0.0751278665504043,0.0382629156326257,0.136433511425284,0.0586710788979318
"122","ES_122","Hanafi2015","Hanafi_Saad_Kamel","Hanafi2015fff","Hanafi2015fff_2",2,"Transgenerational effects of obesity and malnourishment on diabetes risk in F2 generation","Molecular and Cellular Biochemistry",2015,"Rat","Wistar","One-off","Female","OD_EG","Obesogenic Diet, Egypt; Hanafi et al. 2016; OD, Table1",30,35.1,26.5,5.4,24.1,28.1,47.8,0.857651245551601,0.317523056653491,-60,0,60,"2 months before mating","F2","Female","f-f-f",70,"Standard","Body_Weight","None","g",175,164.9915823,23.33333333,50,"Exact",177.05,162.29,22.95,50,"Exact","Fig 4","F2-CF1 (Control), F2-OF1F(Treatment)","Extracted again",0.0116462046343988,0.0345821252894916,-0.0281558025421736,0.0549902885547977
"123","ES_123","Hanafi2015","Hanafi_Saad_Kamel","Hanafi2015fff","Hanafi2015fff_2",2,"Transgenerational effects of obesity and malnourishment on diabetes risk in F2 generation","Molecular and Cellular Biochemistry",2015,"Rat","Wistar","One-off","Female","OD_EG","Obesogenic Diet, Egypt; Hanafi et al. 2016; OD, Table1",30,35.1,26.5,5.4,24.1,28.1,47.8,0.857651245551601,0.317523056653491,-60,0,60,"2 months before mating","F2","Female","f-f-f",105,"Standard","Body_Weight","None","g",193.3333333,212.1320344,30,50,"Exact",191.8,220.25,31.15,50,"Exact","Fig 4","F2-CF1 (Control), F2-OF1F(Treatment)","Extracted again",-0.0079626522506036,0.050451787081102,0.0455170324830775,0.0708599503464081
"124","ES_124","Hanafi2015","Hanafi_Saad_Kamel","Hanafi2015fff","Hanafi2015fff_2",2,"Transgenerational effects of obesity and malnourishment on diabetes risk in F2 generation","Molecular and Cellular Biochemistry",2015,"Rat","Wistar","One-off","Female","OD_EG","Obesogenic Diet, Egypt; Hanafi et al. 2016; OD, Table1",30,35.1,26.5,5.4,24.1,28.1,47.8,0.857651245551601,0.317523056653491,-60,0,60,"2 months before mating","F2","Female","f-f-f",210,"Standard","Body_Weight","None","g",257.1428571,235.7022604,33.33333333,50,"Exact",265.08,246.93,34.92,50,"Exact","Fig 4","F2-CF1 (Control), F2-OF1F(Treatment)","Extracted again",0.0303998725577499,0.0341588075817738,0.016135623041833,0.0545669708470799
"125","ES_125","Hanafi2015","Hanafi_Saad_Kamel","Hanafi2015fff","Hanafi2015fff_2",2,"Transgenerational effects of obesity and malnourishment on diabetes risk in F2 generation","Molecular and Cellular Biochemistry",2015,"Rat","Wistar","One-off","Female","OD_EG","Obesogenic Diet, Egypt; Hanafi et al. 2016; OD, Table1",30,35.1,26.5,5.4,24.1,28.1,47.8,0.857651245551601,0.317523056653491,-60,0,60,"2 months before mating","F2","Female","f-f-f",210,"Standard","Glucose_FBG","FBG","mg/dl",96,10,3.16227766016838,10,"Exact",106,16,5.05964425626941,10,"Exact","Table4","F2-CF1 (Control), F2-OF1F(Treatment)",NA,0.099090902644231,0.0033634603308809,0.370912726601505,0.114474571441992
"126","ES_126","Hanafi2015","Hanafi_Saad_Kamel","Hanafi2015fff","Hanafi2015fff_2",2,"Transgenerational effects of obesity and malnourishment on diabetes risk in F2 generation","Molecular and Cellular Biochemistry",2015,"Rat","Wistar","One-off","Female","OD_EG","Obesogenic Diet, Egypt; Hanafi et al. 2016; OD, Table1",30,35.1,26.5,5.4,24.1,28.1,47.8,0.857651245551601,0.317523056653491,-60,0,60,"2 months before mating","F2","Female","f-f-f",210,"Standard","Insulin_FI","FI","ng/ml",0.36,0.066407831,0.021,10,"Exact",0.38,0.126491106,0.04,10,"Exact","Table4","F2-CF1 (Control), F2-OF1F(Treatment)",NA,0.0540672212702758,0.0144831101304769,0.590289789849775,0.125594221241588
"127","ES_127","Hanafi2015","Hanafi_Saad_Kamel","Hanafi2015ffm","Hanafi2015ffm_1",1,"Transgenerational effects of obesity and malnourishment on diabetes risk in F2 generation","Molecular and Cellular Biochemistry",2015,"Rat","Wistar","One-off","Female","OD_EG","Obesogenic Diet, Egypt; Hanafi et al. 2016; OD, Table1",30,35.1,26.5,5.4,24.1,28.1,47.8,0.857651245551601,0.317523056653491,-60,0,60,"2 months before mating","F2","Male","f-f-m",35,"Standard","Body_Weight","None","g",113.5133044,105.3228301,14.89489748,50,"Exact",134.37,63.19,8.94,50,"Exact","Fig 4","F2-CF1 (Control), F2-OF1F(Treatment)",NA,0.168677139452256,0.0216410047149329,-0.679561284373393,0.042049167980239
